source_type,source_url,source_capture_utc,jurisdiction,permit_or_record_id,record_status,record_date,record_date_iso,project_address,project_city,project_state,description_raw,contractor_name_raw,contractor_name_normalized,dedupe_key,lift_probability_score,score_hits,recency_ok
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101075226,active,2025-11-24,2025-11-24,4327 N BELL AVE,Chicago,IL,"SELF CERTIFIED 2019 CBC. ERECT 2 STORY WITH BASEMENT FRAME SINGLE FAMILY RESIDENCE (TYPE 5-A, OCCUPANCY R-5), FRONT CONCRETE STAIRS, 3 CAR DETACHED GARAGE WITH ROOF TOP DECK AND PERGOLA, 6' WOOD FENCE AS PER PLAN. REPORTED_COST:400000",ADVANCED SOLUTIONS GROUP LLC,advanced solutions group,b9fef14d91774a9d0971363afd650ab10636c822,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101074315,active,2026-01-15,2026-01-15,5165 S MICHIGAN AVE,Chicago,IL,"SPR 2019 CBC - 5A RESIDENTIAL 3 FLAT (3 DU), SLAB ON GRADE, 3-STORY NEW FRAME CONSTRUCTION GROUND UP, NEW ELECTRICAL, PLUMBING, HVAC, PARKING PAD, FENCE.AS PER PLANS**CERTIFIED CORRECTIONS SUBJECT TO FIELD INSPECTIONS & AUDIT ** REPORTED_COST:400000",RESTORATION LINCOLN PARK LLC,restoration lincoln park,b75df72f9cdb2ac2a73eea681bd7e0418327edbf,6,"new_construction,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101076423,active,2026-01-12,2026-01-12,3809 N WHIPPLE ST,Chicago,IL,"SPR 2019 CBC: PROPOSED TWO STORY SINGLE FAMILY HOME WITH BASEMENT, FRONT STAIRS, AND DETACHED TWO CAR GARAGE, PER PLANS. ( OCCUPANCY R-5, CONSTRUCTION TYPE 5A)**CERTIFIED CORRECTIONS SUBJECT TO FIELD INSPECTIONS & AUDIT ** REPORTED_COST:400000","NORTH SHORE HOUSING, INC","north shore housing,",b9ab4d13698c1daf2225dabc8d1801c6462e1cef,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101067992,active,2025-06-27,2025-06-27,6550 S MARYLAND AVE,Chicago,IL,"SPR 2019 CBC: ERECT NEW 3 STORY, 3DU WITH REAR STAIR, AND 3 CAR PARKING PAD (OCCUPANCY GROUP R-5, CONSTRUCTION TYPE 3A) PER PLANS **CERTIFIED PLANS CORRECTIONS: CONDITIONAL PERMIT SUBJECT TO FIELD INSPECTIONS ** REPORTED_COST:400000",KASPER DEVELOPMENT LLC,kasper development,286cf553042bfd25db41c420a36fd700ededdcb9,2,issued_or_awarded_status,False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101069079,active,2025-09-09,2025-09-09,4251 N AVERS AVE,Chicago,IL,"SPR 2019 CBC: ERECT NEW TWO STORY SINGLE FAMILY HOME WITH BASEMENT, FRONT STAIR, REAR PORCH AND DETACHED THREE CAR GARAGE WITH FIRE PLACE( OCCUPANCY R-5, CONSTRUCTION TYPE 5A)**CERTIFIED CORRECTIONS SUBJECT TO FIELD INSPECTIONS & AUDIT ** REPORTED_COST:400000",CAMPBELL GENERAL CONSTRUCTION LLC,campbell general construction,3f6e8ea949ccff32b5534a6e1c962ae5528b3aff,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101071770,active,2025-08-29,2025-08-29,5000 W ARGYLE ST,Chicago,IL,"PROPOSED 2 STORY SFR W/BASEMENT ATTIC, FRONT PORCH, AND REAR DECK, EXISTING GARAGE/DRIVEWAY TO REMAIN, PER PLANS. REPORTED_COST:400000",HASIC CONSTRUCTION CORP,hasic construction,4d3a8a5a1e479eb8181ad1356291cf267bd45f82,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101071594,active,2025-09-18,2025-09-18,1548 S SAWYER AVE,Chicago,IL,"SPR 2019 CBRC: FULL BUILDING PERMIT FOR 3 STORY, 3 DWELLING UNIT BUILDING WITH 3 ON-SITE PARKING SPACES AND A 2-STORY REAR WOOD PORCH (OCCUPANCY GROUP R-5, TYPE V-A CONSTRUCTION) REPORTED_COST:400000",VERMEX HOLDINGS LTD,vermex holdings,c61dfc1744dc1aa69ef6d061b1e3469c6d2b7db5,2,issued_or_awarded_status,False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101070819,active,2025-09-03,2025-09-03,4449 S CALUMET AVE,Chicago,IL,"SELF-CERT 2019 CBC: FULL BUILDING PERMIT FOR 2 STORY SINGLE FAMILY RESIDENCE WITH BASEMENT, DETACHED 1 CAR GARAGE AS PER PLAN (OCCUPANCY GROUP R-5, TYPE VA CONSTRUCTION). REPORTED_COST:399300",ECKCO DEVELOPMENT GROUP LLC,eckco development group,e4f5f5a45df7a790cad22902bb5dac50be89c235,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101071833,active,2025-08-29,2025-08-29,8412 S GREEN ST,Chicago,IL,"SELF-CERT 2019 CBC: FULL BUILDING PERMIT FOR 2 STORY SINGLE FAMILY RESIDENCE WITH BASEMENT, DETACHED 2 CAR GARAGE AS PER PLAN (OCCUPANCY GROUP R-5, TYPE VA CONSTRUCTION). REPORTED_COST:385800",SUMMER CONSULT LLC,summer consult,9058d95cdac41b5e168649e86b998570be51e56c,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101070801,active,2025-10-08,2025-10-08,2043 W WAVELAND AVE,Chicago,IL,"SPR 2019 CBC ERECT 2-STORY, SINGLE FAMILY RESIDENCE WITH BASEMENT. ERECT 2-CAR GARAGE WITH ROOFTOP DECK, PERGOLA AND STAIRS. ERECT COMBINATION OF 5' HIGH METAL AND 6' HIGH WOOD FENCE.**CERTIFIED CORRECTIONS SUBJECT TO FIELD INSPECTIONS & AUDIT ** REPORTED_COST:380000","JAKE HOME IMPROVEMENT & NEW CONSTRUCTION, INC","jake home improvement & new construction,",80a898e5b96ee30f7c59e56b084ff991f4d1d6e9,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101066340,complete,2025-04-08,2025-04-08,3555 W LEXINGTON ST,Chicago,IL,"OIA '3553 W LEXINGTON ST' RS-3 - SELF-CERT 2019 CBC: AFFORDABLE HOUSING APPLICATION OF APPROVED PROTOTYPE PLANS SPR PERMIT # 100948286 FOR PROPOSED SELF CERT 2 STORY PREFAB MODULAR SFR W/CRAWL SPACE. FRONT STEEL PORCH, AND REAR 2 SPACE PARKING PAD REPORTED_COST:380000",INHERENT L3C,inherent l3c,074408f2aeff291dde18502400842134bad3bd18,0,,False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101067209,complete,2025-04-08,2025-04-08,652 N HOMAN AVE,Chicago,IL,"SC 2019 CBC: AFFORDABLE HOUSING APPLICATION OF APPROVED PROTOTYPE PLANS, PERMIT NO. 100948286, PROPOSED 2 STORY PREFAB MODULAR SFR W/CRAWL SPACE. FRONT STEEL PORCH, AND REAR 2 SPACE PARKING PAD, PER PLANS REPORTED_COST:380000",INHERENT L3C,inherent l3c,4b6d5dd60da8343f27ca14936020f6dbc010de46,0,,False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101068654,complete,2025-06-09,2025-06-09,3537 W FLOURNOY ST,Chicago,IL,"RS-3 - SELF-CERT 2019 CBC: AFFORDABLE HOUSING APPLICATION OF APPROVED PROTOTYPE PLANS SPR PERMIT # 100948286 FOR PROPOSED SELF CERT 2 STORY PREFAB MODULAR SFR W/CRAWL SPACE. FRONT STEEL PORCH, AND REAR 2 SPACE PARKING PAD REPORTED_COST:380000",INHERENT L3C,inherent l3c,4641423b654021812aa07e92c318ef2561454aa2,0,,False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101071411,active,2025-09-11,2025-09-11,640 N TRUMBULL AVE,Chicago,IL,"SPR 2019 CBC ERECT 2-STORY SINGLE FAMILY RESIDENCE WITH BASEMENT, REAR WOOD DECK AND 2 PARKING SPACES. ERECT COMBINATION OF 5' HIGH METAL AND 6' HIGH WOOD FENCE. REPORTED_COST:380000",NATH CONSTRUCTION LLC,nath construction,9f661196c002fd53045d31b48ad63ff57b727f36,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101074891,active,2025-11-14,2025-11-14,1048 N ST LOUIS AVE,Chicago,IL,"SELF CERT 2019 CBC: COOK COUNTY MODULAR PILOT AFFORDABLE HOUSING. THIS DESIGN IS BASED ON FULLY REVIEWED AND APPROVED PROTOTYPE PLANS PERMIT NO. 101070264 FOR A PROPOSED 2 STORY, TYPE VA, PREFAB MODULAR SINGLE FAMILY RESIDENCE WITH CRAWL SPACE, FRONT STEEL PORCH AND REAR 2 SPACE PARKING PAD. REPORTED_COST:380000",INHERENT L3C,inherent l3c,e819c879fb4f8f810b486745fc7a1250744ea825,2,issued_or_awarded_status,False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101073850,active,2025-11-13,2025-11-13,652 N RIDGEWAY AVE,Chicago,IL,"SELF CERT 2019 CBC: DOH CITY LOTS FOR WORKING FAMILIES AFFORDABLE HOUSING. THIS DESIGN IS BASED ON FULLY REVIEWED AND APPROVED PROTOTYPE PLANS PERMIT NO. 101070264 FOR A PROPOSED 2 STORY, TYPE VA, PREFAB MODULAR SINGLE FAMILY RESIDENCE WITH CRAWL SPACE, FRONT STEEL PORCH AND REAR 2 SPACE PARKING PAD. REPORTED_COST:380000",INHERENT L3C,inherent l3c,b0c0130c8b95f251c402e7e93e2e91085b9c2523,2,issued_or_awarded_status,False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101075374,active,2025-12-01,2025-12-01,611 N LAWNDALE AVE,Chicago,IL,"SELF CERT 2019: COOK COUNTY MODULAR PILOT AFFORDABLE HOUSING. THIS DESIGN IS BASED ON FULLY REVIEWED AND APPROVED PROTOTYPE PLANS #100948286 FOR A PROPOSED 2 STORY TYPE VA, PREFAB MODULAR SINGLE FAMILY RESIDENCE W/CRAWL SPACE, FRONT STEEL PORCH, AND REAR 2 SPACE PARKING PAD, AS PER PLANS. REPORTED_COST:380000",INHERENT L3C,inherent l3c,f91f44cf5ef6ecddb47e7a7b65397dddec1514de,2,issued_or_awarded_status,False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101070279,complete,2025-06-30,2025-06-30,948 N HOMAN AVE,Chicago,IL,"RS-3 - SPR 2019 CBC: AFFORDABLE CCLBA HOUSING APPLICATION OF APPROVED PROTOTYPE PLANS SPR PERMIT # 101062147 FOR PROPOSED SELF CERT 2 STORY PREFAB MODULAR SFR W/CRAWL SPACE. FRONT STEEL PORCH, AND REAR 2 SPACE PARKING PAD REPORTED_COST:380000",INHERENT L3C,inherent l3c,e022aeb04075d2c59053bd110d2f08aaa52187ed,0,,False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101070264,complete,2025-08-27,2025-08-27,643 N LAWNDALE AVE,Chicago,IL,"SPR 2019 CBC: AFFORDABLE CL4WF PRIMARY APPLICATION FOR STANDARD PLAN REVIEW PROTOTYPE PLANS FOR A PROPOSED 2 STORY PREFAB MODULAR SINGLE FAMILY RESIDENTIAL, W/ CRAWLSPACE. FRONT STEEL PORCH, WOOD FENCE, AND REAR 2 SPACE PARKING PAD, PER PLANS. NO CERTIFIED PLAN CORRECTIONS REPORTED_COST:380000",INHERENT L3C,inherent l3c,b8acad30a5f68c6bfaa5a8415a368eca5fa827df,0,,False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101074720,active,2026-02-10,2026-02-10,650 N HOMAN AVE,Chicago,IL,"SELF CERT 2019 CBC: COOK COUNTY MODULAR PILOT AFFORDABLE HOUSING. THIS DESIGN IS BASED ON FULLY REVIEWED AND APPROVED PROTOTYPE PLANS PERMIT NO. 101070264 FOR A PROPOSED 2 STORY, TYPE VA, PREFAB MODULAR SINGLE FAMILY RESIDENCE WITH CRAWL SPACE, FRONT STEEL PORCH AND REAR 2 SPACE PARKING PAD. REPORTED_COST:380000",INHERENT L3C,inherent l3c,4c84289fd4099ca3a4221f00005ffe97d7723ebb,4,issued_or_awarded_status,True
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101073343,complete,2025-10-07,2025-10-07,645 N LAWNDALE AVE,Chicago,IL,"SPR 2019 CBC: AFFORDABLE HOUSING APPLICATION OF APPROVED PROTOTYPE PLANS, PERMIT NO. 101070264, PROPOSED 2 STORY PREFAB MODULAR SFR W/CRAWL SPACE. FRONT STEEL PORCH, AND REAR 2 SPACE PARKING PAD, PER PLANS REPORTED_COST:380000",INHERENT L3C,inherent l3c,bd485a4676182ea3cba053d5f9875e4a01f03612,0,,False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101069053,complete,2025-07-02,2025-07-02,905 N ST LOUIS AVE,Chicago,IL,"ERECT 2 STORY PREFAB MODULAR SFR W/CRAWL SPACE. FRONT STEEL PORCH, AND REAR 2 SPACE PARKING PAD REPORTED_COST:380000",INHERENT L3C,inherent l3c,62a42326fdd3508ac3613af9b00aa6ac6d78a0e1,0,,False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101046557,suspended,2025-03-10,2025-03-10,4927 S CICERO AVE,Chicago,IL,"SPR 2019 CBC: CONSTRUCTION OF NEW ONE STORY RETAIL OCCUPANCY BUILDING OF TYPE ONE CONSTRUCTION WITH ASSOCIATED SITE WORK; NEW PARKING,LANDSCAPING( CONDITIONAL PERMIT SUBJECT TO FIELD INSPECTIONS) REPORTED_COST:375000",L & M CONSTRUCTION GROUP,l & m construction group,d897554ba1e240bb1fe23dbebc5fb71027bf45a9,0,,False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101078271,active,2026-02-23,2026-02-23,5020 W WINNEMAC AVE,Chicago,IL,SPR 2019 CBC. ERECT A NEW 2 STORY FRAME SINGLE FAMILY RESIDENCE W/ BASEMENT AND REAR PATIO. NEW DETACHED 2 CAR FRAME GARAGE WITH 2 (TWO) EVSE READY PARKING SPACES. INSTALL 6 FEET HIGH WOOD AND IRON FENCE. ALL WORK AS PER PLANS. REPORTED_COST:375000,"MK CONSTRUCTION & BUILDERS, INC.","mk construction & builders,.",dccb727a8536fb54a53e53bb5b039f8e3c37c7d1,6,"indoor_or_tight_access,issued_or_awarded_status",True
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101077603,active,2026-01-29,2026-01-29,2716 N HAMLIN AVE,Chicago,IL,SPR 2019 CBC. ERECT A NEW 2 STORY SINGLE FAMILY RESIDENCE W/ BASEMENT AND REAR PATIO. NEW DETACHED 2 CAR FRAME GARAGE WITH ROOF DECK AND 2 (TWO) EVSE-READY PARKING SPACES. INSTALL 6 FEET HIGH WOOD AND IRON FENCE. ALL WORK AS PER PLANS. REPORTED_COST:375000,"MK CONSTRUCTION & BUILDERS, INC.","mk construction & builders,.",1eacbd8791a1cbdcf0554a93cc076a35b866a979,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101063659,active,2025-03-04,2025-03-04,932 N MONTICELLO AVE,Chicago,IL,"SPR 2019 CBC: PROPOSED 2 STORY SINGLE FAMILY RESIDENCE WITH BASEMENT, ROOF ENCLOSURE, FRONT STAIR/LANDING, REAR DECK, AND 2 CAR FRAME DETACHED GARAGE AS PER PLANS. REPORTED_COST:375000",A PLUS REFRIGERATION AND GENERAL CONTRACTORS 1 INC,a plus refrigeration and general contractors 1,2e5ff7165ca3898e86a748be2879b1cd155a84fc,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101065854,active,2025-04-22,2025-04-22,4910 N AUSTIN AVE,Chicago,IL,"SPR 2019 CBC - NEW SINGLE FAMILY FRAME HOUSE WITH BASEMENT AND DETACHED 2 CARS GARAGE PER PLANS, REPORTED_COST:365000",BM CONSTRUCTION & REMODELING INC,bm construction & remodeling,649bec076f4198a122647ffe00e2744897c20623,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101065853,active,2025-06-26,2025-06-26,4908 N AUSTIN AVE,Chicago,IL,"NEW SINGLE FAMILY FRAME HOUSE WITH BASEMENT AND DETACHED 2 CARS GARAGE PER PLANS, REPORTED_COST:365000",BM CONSTRUCTION & REMODELING INC,bm construction & remodeling,7eef778efd24ba424088aae5269d32bce401857d,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101066847,active,2025-05-29,2025-05-29,3024 N CLIFTON AVE,Chicago,IL,"PROPOSED 2 STORY SFR W/BASEMENT, 5' FRONT IRON/5' SIDE WOOD FENCES, TRASH ENCLOSURE, AND 2 CAR GARAGE W/ROOF DECK AND PERGOLA, PER PLANS. REPORTED_COST:359712",REVOLUTION HOME REMODELING INCORPORATED,revolution home remodelingorporated,ad774e90fca140aa90b40a96df1f481938feca65,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101071164,active,2025-08-04,2025-08-04,6339 S CHAMPLAIN AVE,Chicago,IL,"PROPOSED 2 STORY/3 UNIT RESIDENCE W/BASEMENT AND 3 SPACE PARKING PAD, PER PLANS. REPORTED_COST:359100","GREENLINE HOMES, LLC.","greenline homes,.",7079dc33142dd09769e383b67c01d35090ec0ec9,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101070392,active,2025-08-12,2025-08-12,653 N SPAULDING AVE,Chicago,IL,"SPR 2019 CBC - NEW 2 STORY WITH BASEMENT 2 DWELLING UNIT BUILDING, WITH FRONT STAIR, REAR 2 STORY WOOD DECK WITH STAIR, AND DETACHED 3 CAR GARAGE (OCCUPANCY R-5; CONSTRUCTION TYPE 5A)**CERTIFIED CORRECTIONS SUBJECT TO FIELD INSPECTIONS & AUDIT ** REPORTED_COST:350000",GT ALTERNATIVES LLC,gt alternatives,02e9054fcacee8a840ef33dd2636a3bfd67081da,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101069249,active,2025-06-16,2025-06-16,5355 N MELVINA AVE,Chicago,IL,SPR 2019 CBRC. ERECT A NEW 2 STORY SINGLE FAMILY RESIDENCE W/ BASEMENT AND REAR PATIO. INSTALL 6 FEET HIGH WOOD AND IRON FENCE. NEW GARAGE WITH NEW 2 EVSE-READY PARKING SPACES. ALL WORK AS PER PLANS. REPORTED_COST:350000,"MK CONSTRUCTION & BUILDERS, INC.","mk construction & builders,.",3ad98b933cc59c31a5edf94a338d6c239322711e,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101067075,active,2025-05-13,2025-05-13,3404 W EVERGREEN AVE,Chicago,IL,SPR 2019 CBC. ERECT A NEW 2 STORY SINGLE FAMILY RESIDENCE W/ BASEMENT AND REAR PATIO. NEW DETACHED 2 CAR FRAME GARAGE. INSTALL 6 FEET HIGH WOOD AND IRON FENCE. ALL WORK AS PER PLANS. REPORTED_COST:350000,"MK CONSTRUCTION & BUILDERS, INC.","mk construction & builders,.",1cefc5f3091a6dc65008582d4324d51ba0c4e3f8,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101068994,active,2025-09-25,2025-09-25,2661 W MONROE ST,Chicago,IL,"SPR 2019 CBC: PROPOSED 3 STORY FRAME, 3 DWELLING UNITS RESIDENTIAL BUILDING, REAR 3 STORY METAL DECKS & OPEN STAIRS, 3 CAR CONCRETE PARKING PAD IN REAR AS PER PLANS.**CERTIFIED PLANS CORRECTIONS: CONDITIONAL PERMIT SUBJECT TO FIELD INSPECTIONS ** REPORTED_COST:350000",ARTHINGTON VENTURES LLC,arthington ventures,eb808cb128f6693d5e7c89768cbdfe043b3bc836,2,issued_or_awarded_status,False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101075756,active,2025-12-05,2025-12-05,3216 S HOYNE AVE,Chicago,IL,"SPR 2019 CBC: NEW TWO STORY SINGLE FAMILY HOME WITH BASEMENT, FRONT STAIR, AND DETACHED 2 CAR GARAGE AS PER PER PLANS ( CONSTRUCTION TYPE 3A, OCCUPANCY TYPE R-5) (CONDITIONAL PERMIT SUBJECT TO FIELD INSPECTIONS) REPORTED_COST:350000","A & SL CONSTRUCTION, INC.","a & sl construction,.",571bb0cbd45c65e9c87ef5652da0611ec966945b,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101075141,active,2025-12-04,2025-12-04,5222 W WINNEMAC AVE,Chicago,IL,SPR 2019 CBC. ERECT A NEW 2 STORY SINGLE FAMILY RESIDENCE W/ BASEMENT AND REAR PATIO. INSTALL 6 FEET HIGH WOOD AND IRON FENCE. NEW GARAGE WITH 2 EVSE-READY PARKING SPACES. ALL WORK AS PER PLANS. REPORTED_COST:350000,"MK CONSTRUCTION & BUILDERS, INC.","mk construction & builders,.",febc8e4637ac1559d0c8368a176aebdb2993de51,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101066840,active,2025-06-13,2025-06-13,6404 S VERNON AVE,Chicago,IL,"NEW CONSTRUCTION 2 FLAT - 5A FRAME CONSTRUCTION, 2 DWELLING UNITS, UNFINISHED BASEMENT, 2 PARKING SPACES OFF ALLEY W/ GARAGE, ALL NEW PLUMBING, HVAC, ELECTRICAL, NEW FENCE REPORTED_COST:350000",O'BRIEN & O'BRIEN LLC,o'brien & o'brien,65c50a55209cc2aa5b21028518bd4e724367b9ab,8,"new_construction,indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101069287,active,2025-09-23,2025-09-23,1951 W GRANVILLE AVE,Chicago,IL,SPR 2019 CBC. ERECT A NEW 2 STORY SINGLE FAMILY RESIDENCE W/ BASEMENT. NEW DETACHED 2 CAR FRAME GARAGE. INSTALL 6 FEET HIGH WOOD AND IRON FENCE. ALL WORK AS PER PLANS. REPORTED_COST:350000,"MK CONSTRUCTION & BUILDERS, INC.","mk construction & builders,.",0ecf65010e256cf52d940660b4a3ebc9fb4f65c5,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101066835,active,2025-06-13,2025-06-13,6402 S VERNON AVE,Chicago,IL,"NEW RESIDENTIAL CONSTRUCTION 2-FLAT 5A FRAME CONSTRUCTION, 2 DWELLING UNITS, UNFINISHED BASEMENT, 1 CAR GARAGE & PARKING PAD OFF ALLEY FOR 2 PARKING SPACES, ALL NEW PLUMBING, ELECTRICAL, HVAC, NEW FENCE REPORTED_COST:350000",O'BRIEN & O'BRIEN LLC,o'brien & o'brien,bb8b0d06b60a40fd79364b3373513ae181f8bcec,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101069293,active,2025-08-28,2025-08-28,1345 W 109TH PL,Chicago,IL,SC 2019 CBC ERECT A 2 STORY TYPE VA FRAME SINGLE FAMILY RESIDENCE AND A DETACHED TWO CAR FRAME GARAGE. AS PER PLANS. REPORTED_COST:350000,"JPD DEVELOPMENT, INC","jpd development,",a817fe28aab4c88d487c67ae6f1a243913c5901b,2,issued_or_awarded_status,False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101072058,active,2025-12-18,2025-12-18,3756 W SUNNYSIDE AVE,Chicago,IL,SPR 2019 CBC. ERECT A NEW 2 STORY SINGLE FAMILY FRAME RESIDENCE W/ BASEMENT. NEW DETACHED 2 CAR FRAME GARAGE. INSTALL 6 FEET HIGH WOOD AND IRON FENCE. ALL WORK AS PER PLANS. **CERTIFIED PLANS CORRECTIONS: CONDITIONAL PERMIT SUBJECT TO FIELD INSPECTIONS ** REPORTED_COST:350000,STX CONSTRUCTION & PLUMBING INC,stx construction & plumbing,60a9ccd962c17af0d24de697059852aa5eebc745,4,"indoor_or_tight_access,issued_or_awarded_status",False
permit,https://data.cityofchicago.org/Buildings/Building-Permits/ydr8-5enu,2026-03-01T19:06:52+00:00,"Chicago, IL",101066903,active,2025-05-23,2025-05-23,5355 N LOWELL AVE,Chicago,IL,"NEW SINGLE FAMILY RESIDENCE WITH ATTACHED GARAGE, NEW FRONT PORCH, WOOD FENCE AND NEW REAR 2 STORY REAR DECK. REPORTED_COST:350000",PRO BUILDERS LLC,pro builders,871a14675a279c8815b594f91e70da6a201993e7,2,issued_or_awarded_status,False
